all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_MuTect2,rate_SomaticSniper,rate_VarDict,rate_MuSE,rate_Strelka,vtype,grouping,run,flags,callerset,denom,vaf_bin,lc
,37058,5,29615,0.7991526795833558,0.7950427537665852,0.8032005910665432,0.967240541853311,0.9323330994657024,36415,0.1867362350679665,0.006584273301311457,0.9161624917698612,0.35566615656414,0.962922985590156,0.8218198499649199,0.9544767661503589,0.9632737870365373,0.95917210858654,snv,lc,NV_T_1,lenient,native,truth,,False
,2388,5,1722,0.7211055276381909,0.7027747084994428,0.7387261259750396,0.9635678391959799,0.9108040201005025,2352,0.26785714285714285,0.008375209380234505,0.876979598647638,0.2659841346932158,0.9242043551088778,0.830820770519263,0.9484924623115578,0.928391959798995,0.9221105527638191,snv,lc,NV_T_1,lenient,native,truth,,True
,1242,5,8,0.00644122383252818,0.00326742481843385,0.012658725880930359,0.5209339774557166,0.43075684380032203,884,0.9909502262443439,0.08454106280193237,0.3911023395565105,0.2861483958809769,0.6972624798711755,0.00644122383252818,0.3502415458937198,0.5483091787439613,0.5515297906602254,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,<5%,False
,50,5,0,0.0,6.938893903907228e-18,0.07134759913335872,0.52,0.42000000000000004,35,1.0,0.06,0.3667169871285555,0.26108374384236444,0.66,0.0,0.36,0.6,0.48,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,<5%,True
,3638,5,241,0.06624518966465091,0.05861219397689517,0.074793245088544,0.8496426608026388,0.6844969763606377,3377,0.9286348830322771,0.03188565145684442,0.5446820628134409,0.10241714343715759,0.9046179219351292,0.06789444749862562,0.7825728422210005,0.8554150632215503,0.8119846069268829,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,5-10%,False
,215,5,9,0.04186046511627907,0.02217672090826227,0.07762821979353471,0.813953488372093,0.6437209302325582,196,0.9540816326530612,0.05116279069767442,0.5063727302170653,0.12389260326898996,0.8558139534883721,0.05116279069767442,0.7813953488372093,0.8093023255813954,0.7209302325581395,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,5-10%,True
,5910,5,3826,0.6473773265651438,0.6351040274406472,0.659459161669157,0.9891708967851099,0.9168527918781726,5887,0.3500934261933073,0.003722504230118443,0.8517661733888534,0.04159764086682429,0.9717428087986464,0.6703891708967851,0.9895093062605753,0.9810490693739424,0.9715736040609138,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,10-20%,False
,361,5,174,0.481994459833795,0.43091122356033157,0.5334568610262695,0.96398891966759,0.8620498614958448,360,0.5166666666666667,0.013850415512465374,0.7667465319931541,0.04961749310868118,0.9196675900277008,0.6011080332409973,0.9445983379501385,0.9473684210526315,0.8975069252077562,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,10-20%,True
,26268,5,25540,0.9722856707781331,0.9702304515156668,0.9742027751727291,0.9996954469316278,0.9938556418455915,26267,0.027677313739673356,3.806913354652048e-05,0.9884215145261255,0.05241811404240672,0.981574539363484,0.9988579259936043,0.998972133394244,0.9938328003654637,0.9960408101111619,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,>=20%,False
,1762,5,1539,0.873439273552781,0.8570982515468002,0.8881555159567005,0.9943246311010215,0.9673098751418842,1761,0.1260647359454855,0.0005675368898978433,0.943605707309316,0.113377304492947,0.9409761634506243,0.996594778660613,0.9863791146424518,0.9483541430192962,0.9642451759364359,snv,vaf_bin+lc,NV_T_1,lenient,native,truth,>=20%,True
all,1625,3,1336,0.8221538461538461,0.8028087322228791,0.8399794251697034,0.9236923076923077,0.9048205128205128,1574,0.15120711562897077,0.04492307692307692,0.8979524774602119,0.43311294647394016,0.9156923076923077,,0.9193846153846154,,0.8793846153846154,indel,all,NV_T_1,lenient,native,truth,,
,102,3,38,0.37254901960784315,0.2849497607818803,0.4693998080005515,0.5392156862745098,0.5686274509803921,81,0.5308641975308642,0.2549019607843137,0.6126984126984126,0.42711598746081464,0.7745098039215687,,0.5490196078431373,,0.38235294117647056,indel,vaf_bin,NV_T_1,lenient,native,truth,<5%,
,287,3,227,0.7909407665505227,0.7402069559857811,0.8339890361439266,0.9233449477351916,0.8908246225319396,275,0.17454545454545456,0.03484320557491289,0.8819801394099023,0.42678021581735937,0.926829268292683,,0.9198606271777003,,0.8257839721254355,indel,vaf_bin,NV_T_1,lenient,native,truth,5-10%,
,422,3,361,0.8554502369668247,0.8186914533083387,0.8857960825713436,0.9360189573459715,0.9233807266982622,413,0.12590799031476999,0.04265402843601896,0.9150900568710995,0.41943506212905585,0.9383886255924171,,0.9360189573459715,,0.8957345971563981,indel,vaf_bin,NV_T_1,lenient,native,truth,10-20%,
,814,3,710,0.8722358722358723,0.8475418528937922,0.89343305546294,0.9656019656019657,0.9422604422604423,805,0.11801242236024845,0.02334152334152334,0.9208848291369923,0.2849547375331725,0.9176904176904177,,0.957002457002457,,0.952088452088452,indel,vaf_bin,NV_T_1,lenient,native,truth,>=20%,
,1242,3,1087,0.8752012882447665,0.8556562774705637,0.8924324888819589,0.9508856682769726,0.9337090713902308,1211,0.10239471511147812,0.024154589371980676,0.9312996521849831,0.4623332825175453,0.9412238325281803,,0.9420289855072463,,0.9178743961352657,indel,lc,NV_T_1,lenient,native,truth,,False
,383,3,249,0.6501305483028721,0.6010899308154233,0.6961894775256149,0.835509138381201,0.8111401218450828,363,0.3140495867768595,0.1122715404699739,0.7837684077447147,0.35233678131366075,0.8328981723237598,,0.8459530026109661,,0.7545691906005222,indel,lc,NV_T_1,lenient,native,truth,,True
,89,3,34,0.38202247191011235,0.2879491474996802,0.4858588013762895,0.550561797752809,0.5805243445692884,72,0.5277777777777778,0.25842696629213485,0.6151799687010954,0.41555299539170504,0.7865168539325843,,0.5617977528089888,,0.39325842696629215,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,<5%,False
,13,3,4,0.3076923076923077,0.12680703655710515,0.5763065681945096,0.46153846153846156,0.48717948717948717,9,0.5555555555555556,0.23076923076923078,0.5925925925925926,0.4868421052631582,0.6923076923076923,,0.46153846153846156,,0.3076923076923077,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,<5%,True
,255,3,214,0.8392156862745098,0.7891494431288135,0.8792133484742171,0.9450980392156862,0.9163398692810457,246,0.13008130081300814,0.0196078431372549,0.9125388253477759,0.4543509272467907,0.9411764705882353,,0.9490196078431372,,0.8588235294117647,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,5-10%,False
,32,3,13,0.40625,0.2551963484266544,0.5773997512461713,0.75,0.6875,29,0.5517241379310345,0.15625,0.6088669950738916,0.2242424242424244,0.8125,,0.6875,,0.5625,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,5-10%,True
,342,3,319,0.9327485380116959,0.9011113825709387,0.9547721225743044,0.9853801169590644,0.969785575048733,339,0.058997050147492625,0.005847953216374269,0.960633620148864,0.33473820716485647,0.956140350877193,,0.9824561403508771,,0.9707602339181286,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,10-20%,False
,80,3,42,0.525,0.41695642649729936,0.6307526670259243,0.725,0.725,74,0.43243243243243246,0.2,0.6902531716662402,0.3312434691745034,0.8625,,0.7375,,0.575,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,10-20%,True
,556,3,520,0.935251798561151,0.9116634100229126,0.9528670608349368,0.9964028776978417,0.9760191846522782,554,0.061371841155234655,0.0,0.9590854392298436,0.12911547911547253,0.9568345323741008,,0.9748201438848921,,0.9964028776978417,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,>=20%,False
,258,3,190,0.7364341085271318,0.6794897569614567,0.7864410415815811,0.8992248062015504,0.8695090439276486,251,0.24302788844621515,0.07364341085271318,0.8349194657942859,0.3054006737969486,0.8333333333333334,,0.9186046511627907,,0.8565891472868217,indel,vaf_bin+lc,NV_T_1,lenient,native,truth,>=20%,True
all,39446,5,31003,0.7859605536683061,0.7818852437792831,0.7899801722972055,0.911042944785276,0.8878111849110176,36940,0.16072008662696263,0.015438827764538863,0.9265571100835981,0.6611536683009109,0.910003549155808,0.8061907417735639,0.9135780560766618,0.914237185012422,0.8950463925366323,snv,all,FD_T_1,lenient,native,truth,,
,1292,5,5,0.003869969040247678,0.0016541179030834905,0.009027326749328555,0.24303405572755418,0.21563467492260063,493,0.9898580121703854,0.09829721362229102,0.396560892528676,0.4842675981049906,0.31346749226006193,0.005417956656346749,0.23606811145510836,0.3065015479876161,0.21671826625386997,snv,vaf_bin,FD_T_1,lenient,native,truth,<5%,
,3853,5,366,0.09499091616921879,0.08613215601051173,0.1046564638166803,0.5611212042564235,0.47765377627822475,2575,0.8578640776699029,0.06436542953542694,0.5607427606888794,0.48269369069191387,0.6005709836491046,0.09628860628082014,0.5777316376849209,0.6070594342071114,0.5066182195691669,snv,vaf_bin,FD_T_1,lenient,native,truth,5-10%,
,6271,5,3637,0.5799712964439483,0.5677101653014186,0.5921345107086914,0.8843884547918992,0.8263434858874182,5870,0.38040885860306645,0.03237123265826822,0.8242478555936559,0.45070945587945,0.8920427364056769,0.5968745016743741,0.8928400574071121,0.9055971934300749,0.8443629405198533,snv,vaf_bin,FD_T_1,lenient,native,truth,10-20%,
,28030,5,26995,0.9630752764894756,0.9608034361101054,0.9652202070689078,0.995897252943275,0.9889261505529789,28002,0.03596171702021284,0.0011059579022475918,0.9837552402614967,0.2604964156517002,0.984052800570817,0.987513378523011,0.9956118444523725,0.9864074206207635,0.9910453085979308,snv,vaf_bin,FD_T_1,lenient,native,truth,>=20%,
,37058,5,29241,0.7890603918182308,0.784876778963927,0.7931840824696352,0.91113929515894,0.888477521722705,34681,0.15685822208125486,0.015219385827621567,0.928477892057219,0.6684277805581623,0.9117869285984133,0.8056559987047331,0.9136758594635437,0.915079065249069,0.8961897565977657,snv,lc,FD_T_1,lenient,native,truth,,False
,2388,5,1762,0.7378559463986599,0.7198444466275218,0.7551034207616942,0.9095477386934674,0.8774706867671691,2259,0.22000885347498894,0.018844221105527637,0.8968863204041508,0.5567636976638147,0.8823283082077052,0.8144891122278057,0.9120603015075377,0.9011725293132329,0.8773031825795645,snv,lc,FD_T_1,lenient,native,truth,,True
,1242,5,5,0.004025764895330112,0.0017207548728286532,0.009389373725553653,0.2431561996779388,0.2154589371980676,474,0.989451476793249,0.09822866344605476,0.3955933700674653,0.48319352095252815,0.3148148148148148,0.005636070853462158,0.2359098228663446,0.3059581320450886,0.21497584541062803,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,<5%,False
,50,5,0,0.0,6.938893903907228e-18,0.07134759913335872,0.24,0.22000000000000003,19,1.0,0.1,0.42398459383753495,0.51048951048951,0.28,0.0,0.24,0.32,0.26,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,<5%,True
,3638,5,347,0.09538207806487081,0.08625921813919457,0.10535852983566377,0.5634964266080263,0.4793293018141836,2435,0.8574948665297741,0.06377130291368883,0.5620051213980415,0.4828985141003472,0.6025288620120945,0.0959318306761957,0.5791643760307862,0.6088510170423309,0.5101704233095107,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,5-10%,False
,215,5,19,0.08837209302325581,0.05730442391262211,0.13389087813924624,0.5209302325581395,0.4493023255813953,140,0.8642857142857143,0.07441860465116279,0.5387374785335259,0.47741802361367547,0.5674418604651162,0.10232558139534884,0.5534883720930233,0.5767441860465117,0.44651162790697674,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,5-10%,True
,5910,5,3456,0.584771573604061,0.5721575364707573,0.5972754804569257,0.8852791878172589,0.8278849407783418,5527,0.37470598878234124,0.031302876480541454,0.8273714792825533,0.4564937055824894,0.8937394247038917,0.5991539763113367,0.894077834179357,0.9055837563451776,0.8468697123519459,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,10-20%,False
,361,5,181,0.5013850415512465,0.4500649074339167,0.5526760091363447,0.8698060941828255,0.8011080332409973,343,0.47230320699708456,0.04986149584487535,0.7732394785492868,0.3636946797813199,0.8642659279778393,0.5595567867036011,0.8725761772853186,0.9058171745152355,0.8033240997229917,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,10-20%,True
,26268,5,25433,0.9682122734886554,0.9660213302235214,0.9702662931071717,0.9966879853814528,0.9905969240140096,26245,0.030939226519337018,0.000951728338663012,0.9861245781284275,0.2569809467189966,0.986904218059997,0.9882366377341252,0.9964595705801736,0.9884269834018578,0.9929572102938937,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,>=20%,False
,1762,5,1562,0.8864926220204313,0.8708327304585329,0.9004709407722938,0.9841089670828603,0.9640181611804767,1757,0.1109846328969835,0.00340522133938706,0.9481444795678623,0.2604560965218681,0.9415437003405221,0.9767309875141884,0.9829738933030647,0.9562996594778661,0.9625425652667423,snv,vaf_bin+lc,FD_T_1,lenient,native,truth,>=20%,True
all,1625,3,1281,0.7883076923076923,0.7677775863637724,0.8074779088385675,0.9058461538461539,0.8746666666666667,1511,0.15221707478491064,0.024,0.8974876018668275,0.5696279589637137,0.8953846153846153,,0.9027692307692308,,0.8258461538461539,indel,all,FD_T_1,lenient,native,truth,,
,102,3,19,0.18627450980392157,0.12262079699482112,0.27270121846962636,0.4803921568627451,0.40196078431372545,55,0.6545454545454545,0.058823529411764705,0.5406495588515566,0.5105957616953215,0.5196078431372549,,0.5,,0.18627450980392157,indel,vaf_bin,FD_T_1,lenient,native,truth,<5%,
,287,3,170,0.5923344947735192,0.5346268717933162,0.6476029939723993,0.818815331010453,0.7549361207897793,245,0.30612244897959184,0.03484320557491289,0.7920735236243258,0.5291651476485599,0.818815331010453,,0.8397212543554007,,0.6062717770034843,indel,vaf_bin,FD_T_1,lenient,native,truth,5-10%,
,422,3,346,0.8199052132701422,0.780408532426315,0.8536302498653991,0.9123222748815166,0.89652448657188,404,0.14356435643564355,0.045023696682464455,0.9026037463797271,0.5061505868110445,0.9265402843601895,,0.9146919431279621,,0.8483412322274881,indel,vaf_bin,FD_T_1,lenient,native,truth,10-20%,
,814,3,746,0.9164619164619164,0.8954418795885374,0.933569651543252,0.9864864864864865,0.9647829647829648,807,0.07558859975216853,0.004914004914004914,0.9495413841894056,0.26480633316223856,0.9533169533169533,,0.9692874692874693,,0.9717444717444718,indel,vaf_bin,FD_T_1,lenient,native,truth,>=20%,
,1242,3,982,0.7906602254428341,0.7671551183372364,0.8123728744809194,0.9106280193236715,0.8749329039184112,1147,0.14385353095030515,0.01288244766505636,0.90353880917665,0.595309249848601,0.893719806763285,,0.9066022544283414,,0.8244766505636071,indel,lc,FD_T_1,lenient,native,truth,,False
,383,3,299,0.7806788511749347,0.7365632816332047,0.8192199600478666,0.8903394255874674,0.8738033072236728,364,0.17857142857142858,0.06005221932114883,0.878478800892594,0.4869831020744606,0.9007832898172323,,0.8903394255874674,,0.8302872062663186,indel,lc,FD_T_1,lenient,native,truth,,True
,89,3,17,0.19101123595505617,0.1228195648849351,0.28477268217117596,0.4943820224719101,0.4119850187265917,49,0.6530612244897959,0.056179775280898875,0.5433012093726379,0.5052692530399533,0.5393258426966292,,0.5056179775280899,,0.19101123595505617,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,<5%,False
,13,3,2,0.15384615384615385,0.043258178358081184,0.4223463101948254,0.38461538461538464,0.3333333333333333,6,0.6666666666666666,0.07692307692307693,0.5222222222222223,0.5384615384615385,0.38461538461538464,,0.46153846153846156,,0.15384615384615385,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,<5%,True
,255,3,152,0.596078431372549,0.5348589040947496,0.6544461640471493,0.8313725490196079,0.7620915032679738,219,0.3059360730593607,0.027450980392156862,0.7930774532609632,0.5169453188321115,0.8196078431372549,,0.8549019607843137,,0.611764705882353,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,5-10%,False
,32,3,18,0.5625,0.3932559113685198,0.7183466888495963,0.71875,0.6979166666666666,26,0.3076923076923077,0.09375,0.786510590858417,0.604734945959856,0.8125,,0.71875,,0.5625,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,5-10%,True
,342,3,299,0.8742690058479532,0.8349229116313586,0.9053006603861491,0.9473684210526315,0.9269005847953217,328,0.08841463414634146,0.011695906432748537,0.9407478010912783,0.5828391167192418,0.9385964912280702,,0.9532163742690059,,0.8888888888888888,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,10-20%,False
,80,3,47,0.5875,0.47804040345890164,0.6889414238723812,0.7625,0.7666666666666666,76,0.3815789473684211,0.1875,0.7280926387672126,0.3245341614906831,0.875,,0.75,,0.675,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,10-20%,True
,556,3,514,0.9244604316546763,0.8994649463270119,0.9436308847575026,0.9910071942446043,0.9688249400479617,551,0.06715063520871144,0.0,0.9552329098608591,0.2655654988575791,0.9568345323741008,,0.9658273381294964,,0.9838129496402878,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,>=20%,False
,258,3,232,0.8992248062015504,0.8564384406229574,0.9302971700316806,0.9767441860465116,0.9560723514211887,256,0.09375,0.015503875968992248,0.9372332661654911,0.26168521462639155,0.9457364341085271,,0.9767441860465116,,0.9457364341085271,indel,vaf_bin+lc,FD_T_1,lenient,native,truth,>=20%,True
all,39446,5,28359,0.7189322111240684,0.7144750104274112,0.7233467744339855,0.9321857729554327,0.886847842620291,37624,0.24625239209015523,0.010977031891700045,0.8878886496248144,0.4757167739386951,0.8718754753333672,0.7982811945444405,0.9354053642954926,0.9118034781726918,0.9168737007554632,snv,all,NS_T_1,lenient,native,truth,,
,1292,5,3,0.0023219814241486067,0.0007899905644007492,0.006804656723432237,0.32430340557275544,0.2674922600619195,580,0.9948275862068966,0.07662538699690402,0.39681357773848164,0.4509285675151059,0.42569659442724456,0.0023219814241486067,0.2917956656346749,0.34520123839009287,0.2724458204334365,snv,vaf_bin,NS_T_1,lenient,native,truth,<5%,
,3853,5,185,0.048014534129249935,0.04170235808327632,0.055227075706569824,0.6732416298987802,0.5489748248118349,2992,0.9381684491978609,0.056060212821178304,0.5206726351684796,0.33323441775810253,0.7386452115234882,0.049312224240851285,0.690371139371918,0.6805086945237477,0.5860368543991695,snv,vaf_bin,NS_T_1,lenient,native,truth,5-10%,
,6271,5,3319,0.529261680752671,0.5168936184869872,0.5415939150082374,0.9312709296762877,0.8472651889650773,6043,0.45076948535495615,0.01578695582841652,0.7964371578343954,0.26408847712078065,0.9108595120395471,0.5625896986126615,0.9484930633072876,0.9100621910381119,0.9043214798277787,snv,vaf_bin,NS_T_1,lenient,native,truth,10-20%,
,28030,5,24852,0.8866214769889404,0.8828566901317169,0.8902803068737505,0.9960042811273635,0.9706956831965752,28009,0.11271377057374415,0.0006778451658936853,0.9495464230720853,0.11830672509281624,0.9020335354976811,0.9906528719229397,0.9958259008205494,0.9701034605779522,0.9948626471637532,snv,vaf_bin,NS_T_1,lenient,native,truth,>=20%,
,37058,5,26722,0.7210858654001835,0.7164971295302309,0.7256287701827242,0.9320254735819526,0.8871336823357978,35317,0.24336721692102953,0.011117707377624264,0.889527411821558,0.48252610501354726,0.8730368611365967,0.7975875654379622,0.9353985644125425,0.9126234551243996,0.9170219655674888,snv,lc,NS_T_1,lenient,native,truth,,False
,2388,5,1637,0.6855108877721943,0.6666028944664045,0.703822995064269,0.9346733668341709,0.8824120603015075,2307,0.2904204594711747,0.008793969849246231,0.8626882452852641,0.37364120735419115,0.8538525963149078,0.8090452261306532,0.9355108877721943,0.8990787269681743,0.914572864321608,snv,lc,NS_T_1,lenient,native,truth,,True
,1242,5,3,0.0024154589371980675,0.0008218066091337951,0.007077640588593908,0.31561996779388085,0.2613526570048309,546,0.9945054945054945,0.07729468599033816,0.3974335189588596,0.4561339669652282,0.41626409017713367,0.0024154589371980675,0.2834138486312399,0.33735909822866345,0.2673107890499195,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,<5%,False
,50,5,0,0.0,6.938893903907228e-18,0.07134759913335872,0.54,0.42000000000000004,34,1.0,0.06,0.3884074204057192,0.29392446633825936,0.66,0.0,0.5,0.54,0.4,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,<5%,True
,3638,5,178,0.04892798240791644,0.042381595960303976,0.05642596139482,0.6734469488730072,0.5489279824079165,2821,0.9369018078695498,0.056074766355140186,0.5220977990543716,0.33569482804340584,0.7374931280923585,0.050302363936228695,0.6896646509070918,0.6814183617372183,0.585761407366685,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,5-10%,False
,215,5,7,0.03255813953488372,0.01585896632094069,0.06566790211084202,0.6697674418604651,0.5497674418604651,171,0.9590643274853801,0.05581395348837209,0.49697648573978465,0.29158625945658684,0.7581395348837209,0.03255813953488372,0.7023255813953488,0.6651162790697674,0.5906976744186047,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,5-10%,True
,5910,5,3147,0.5324873096446701,0.5197497774710984,0.5451826362017862,0.9328257191201353,0.8490355329949238,5697,0.4476040021063718,0.016074450084602367,0.7986925375914854,0.26443166965816906,0.9125211505922166,0.5642978003384095,0.9512690355329949,0.9106598984771573,0.9064297800338409,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,10-20%,False
,361,5,172,0.47645429362880887,0.42545278330351405,0.5279516350020415,0.9058171745152355,0.8182825484764542,346,0.5028901734104047,0.0110803324099723,0.7590621409547234,0.25483428835642447,0.8836565096952909,0.5346260387811634,0.9030470914127424,0.9002770083102493,0.8698060941828255,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,10-20%,True
,26268,5,23394,0.8905893101873001,0.8867571618450374,0.8943072348842018,0.9968021927820923,0.972133394243947,26253,0.10890183978973832,0.0006471752702908481,0.9514677073825141,0.108911559123219,0.9045226130653267,0.9911679610172073,0.9966879853814528,0.9722856707781331,0.9960027409776153,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,>=20%,False
,1762,5,1458,0.8274687854710556,0.8091189255083931,0.8443938766945246,0.9841089670828603,0.9492622020431328,1756,0.16970387243735763,0.0011350737797956867,0.9206539540337457,0.18811313602768573,0.8649262202043133,0.9829738933030647,0.9829738933030647,0.9375709421112373,0.9778660612939841,snv,vaf_bin+lc,NS_T_1,lenient,native,truth,>=20%,True
all,1625,3,1245,0.7661538461538462,0.7449608901299711,0.7860914080023917,0.9212307692307692,0.8789743589743589,1543,0.1931302657161374,0.028307692307692308,0.8698791835012276,0.4253703300832627,0.8726153846153846,,0.9218461538461539,,0.8424615384615385,indel,all,NS_T_1,lenient,native,truth,,
,102,3,25,0.24509803921568626,0.17188155492783067,0.3368175826370329,0.5294117647058824,0.4705882352941177,65,0.6153846153846154,0.10784313725490197,0.558168456755229,0.47530864197530825,0.5882352941176471,,0.5588235294117647,,0.2647058823529412,indel,vaf_bin,NS_T_1,lenient,native,truth,<5%,
,287,3,165,0.5749128919860628,0.5171002245927863,0.6307466476322283,0.8501742160278746,0.7770034843205575,260,0.36538461538461536,0.05574912891986063,0.7499337775085807,0.3632053437967117,0.8222996515679443,,0.8745644599303136,,0.6341463414634146,indel,vaf_bin,NS_T_1,lenient,native,truth,5-10%,
,422,3,343,0.8127962085308057,0.7728185780780475,0.847130453496073,0.9360189573459715,0.9067930489731437,410,0.16341463414634147,0.035545023696682464,0.8897998430334315,0.3738410204925293,0.9123222748815166,,0.9360189573459715,,0.8720379146919431,indel,vaf_bin,NS_T_1,lenient,native,truth,10-20%,
,814,3,712,0.8746928746928747,0.8501750377917986,0.8956907940524369,0.9877149877149877,0.9516789516789518,808,0.1188118811881188,0.004914004914004914,0.9206537456257805,0.14513258846524135,0.9054054054054054,,0.9766584766584766,,0.972972972972973,indel,vaf_bin,NS_T_1,lenient,native,truth,>=20%,
,1242,3,956,0.7697262479871175,0.745501793698748,0.7922873409108979,0.926731078904992,0.8808373590982287,1175,0.18638297872340426,0.01932367149758454,0.8747844731993716,0.44002915163792694,0.8679549114331723,,0.926731078904992,,0.8478260869565217,indel,lc,NS_T_1,lenient,native,truth,,False
,383,3,289,0.7545691906005222,0.7090827557974378,0.7949997192156267,0.9033942558746736,0.8729329852045257,368,0.21467391304347827,0.057441253263707574,0.8540697700536469,0.38014040071566163,0.8877284595300261,,0.9060052219321149,,0.825065274151436,indel,lc,NS_T_1,lenient,native,truth,,True
,89,3,21,0.23595505617977527,0.1598243870081069,0.3339362604762063,0.550561797752809,0.4794007490636704,58,0.6379310344827587,0.10112359550561797,0.54447391688771,0.44475044964028765,0.6067415730337079,,0.5730337078651685,,0.25842696629213485,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,<5%,False
,13,3,4,0.3076923076923077,0.12680703655710515,0.5763065681945096,0.38461538461538464,0.4102564102564103,7,0.42857142857142855,0.15384615384615385,0.6825396825396824,0.6820652173913043,0.46153846153846156,,0.46153846153846156,,0.3076923076923077,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,<5%,True
,255,3,151,0.592156862745098,0.530905353896447,0.6506729767702724,0.8549019607843137,0.7803921568627451,228,0.33771929824561403,0.0392156862745098,0.7704695121413389,0.41268844221105533,0.8156862745098039,,0.8784313725490196,,0.6470588235294118,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,5-10%,False
,32,3,14,0.4375,0.2816533111504036,0.6067440886314801,0.8125,0.75,32,0.5625,0.1875,0.5959051724137931,0.0,0.875,,0.84375,,0.53125,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,5-10%,True
,342,3,296,0.8654970760233918,0.8252497897674245,0.8976247922809228,0.9736842105263158,0.9415204678362573,337,0.12166172106824925,0.011695906432748537,0.9184957589413515,0.27422360248447014,0.9269005847953217,,0.97953216374269,,0.9181286549707602,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,10-20%,False
,80,3,47,0.5875,0.47804040345890164,0.6889414238723812,0.775,0.7583333333333333,73,0.3561643835616438,0.1375,0.7524643038341668,0.4088669950738916,0.85,,0.75,,0.675,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,10-20%,True
,556,3,488,0.8776978417266187,0.847843029158034,0.902369362908695,0.9910071942446043,0.9538369304556356,552,0.11594202898550725,0.0017985611510791368,0.9226483249603268,0.12860489604675573,0.8974820143884892,,0.9730215827338129,,0.9910071942446043,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,>=20%,False
,258,3,224,0.8682170542635659,0.8214897302585709,0.9041402018986193,0.9806201550387597,0.9470284237726099,256,0.125,0.011627906976744186,0.9162927474139262,0.17585598775496541,0.9224806201550387,,0.9844961240310077,,0.9341085271317829,indel,vaf_bin+lc,NS_T_1,lenient,native,truth,>=20%,True
all,39446,5,21061,0.5339197890787406,0.5289938934680988,0.5388390787579954,0.9884145413983674,0.8540789940678396,39441,0.46601252503739765,0.0008872889519849921,0.7602265453465373,0.051825592291735244,0.7820818333924859,0.7827663134411601,0.9655731886629823,0.7523703290574456,0.987603305785124,snv,all,NS_380X,lenient,native,truth,,
,1292,5,0,0.0,0.0,0.0029644512409644002,0.8568111455108359,0.6047987616099071,1289,1.0,0.020123839009287926,0.33284744173593195,-0.16349765819502413,0.9845201238390093,0.0,0.21439628482972137,0.913312693498452,0.9117647058823529,snv,vaf_bin,NS_380X,lenient,native,truth,<5%,
,3853,5,5,0.0012976901116013497,0.0005544190393883622,0.0030343877519922787,0.9667791331430055,0.756709057876979,3853,0.9987023098883987,0.0018167661562418895,0.5423015198836258,-0.18321411365325907,0.970153127433169,0.0012976901116013497,0.926031663638723,0.9589929924733973,0.9270698157280042,snv,vaf_bin,NS_380X,lenient,native,truth,5-10%,
