all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_TNscope,rate_lancet,rate_muTect2,rate_somaticSniper,rate_strelka,vtype,grouping,purity,denom,callerset,vaf_bin,lc
,13465,4,2065,0.15336056442629037,0.14737322757779894,0.15954563188456825,0.27582621611585595,0.4818046787968808,13465,0.8466394355737096,0.5019680653546231,0.3567662571409818,0.07807110063611658,0.6705532862978091,0.3199405867062755,0.6705532862978091,,0.2661715558856294,snv,vaf_bin,0.1,union,shared4,<5%,
,34653,4,12501,0.36074798718725654,0.3557075786056453,0.36581926591458225,0.5562866129916602,0.6547917929183621,34653,0.6392520128127435,0.2978674285054685,0.5884044680975081,0.2392177808061257,0.8652064756298156,0.4708394655585375,0.6770842351311575,,0.6060369953539376,snv,vaf_bin,0.1,union,shared4,5-10%,
,46733,4,24418,0.5225001604861661,0.5179698746776198,0.5270267475663744,0.8028373954165151,0.8076145336272014,46733,0.4774998395138339,0.09487942139387585,0.7248594541951553,0.1768305136942651,0.9509126313311792,0.7152119487300195,0.6951618770461986,,0.869171677401408,snv,vaf_bin,0.1,union,shared4,10-20%,
,12678,4,6350,0.5008676447389178,0.4921652375935972,0.5095695262473983,0.7583215018141662,0.7743334910869222,12678,0.4991323552610822,0.16185518220539516,0.7090266052924283,0.2478300469368898,0.9489667139927433,0.7250354945575012,0.6114529105537151,,0.8118788452437293,snv,vaf_bin,0.1,union,shared4,>=20%,
,11512,4,2015,0.17503474635163307,0.16820197034794995,0.18208432642378322,0.3108929812369701,0.5105324878387769,11512,0.8249652536483669,0.4437977762334955,0.3849322987329163,0.09286247180329285,0.6482800555941626,0.3630993745656706,0.7321056289089646,,0.2986448922863099,snv,vaf_bin+lc,0.1,union,shared4,<5%,False
,1953,4,50,0.025601638504864313,0.01947325460996276,0.03359259717512514,0.06912442396313365,0.3124679979518689,1953,0.9743983614951357,0.8448540706605223,0.143295983462419,-0.16727649077529613,0.8018433179723502,0.06554019457245264,0.307731694828469,,0.07475678443420379,snv,vaf_bin+lc,0.1,union,shared4,<5%,True
,28960,4,12172,0.42030386740331493,0.41462980153061246,0.42599907338700527,0.6384323204419889,0.7132510359116022,28960,0.5796961325966851,0.20573204419889501,0.63820980625804,0.2279129127674454,0.8710635359116022,0.5471339779005525,0.7482389502762431,,0.686567679558011,snv,vaf_bin+lc,0.1,union,shared4,5-10%,False
,5693,4,329,0.05779026875109784,0.05202168871312256,0.06415522503895899,0.13841559810293344,0.3574126119796241,5693,0.9422097312489022,0.7665554189355349,0.22491283539659734,-0.060098175015054114,0.8354119093623749,0.082733181099596,0.3151238362901809,,0.19638152116634464,snv,vaf_bin+lc,0.1,union,shared4,5-10%,True
,41591,4,23611,0.5676949340001443,0.5629278660461895,0.5724494981294798,0.855449496285254,0.8427484311509702,41591,0.43230506599985574,0.05215070568151763,0.7572150312455029,0.1263720143102671,0.9662667404005675,0.7740616960400086,0.7262869370777332,,0.9043783510855714,snv,vaf_bin+lc,0.1,union,shared4,10-20%,False
,5142,4,807,0.15694282380396732,0.14725716183352583,0.16714068189473102,0.37728510307273433,0.5234344612991054,5142,0.8430571761960327,0.44049008168028003,0.38968768999605036,0.09421147678142017,0.8267211201866977,0.23920653442240372,0.44340723453908987,,0.5844029560482302,snv,vaf_bin+lc,0.1,union,shared4,10-20%,True
,10465,4,6080,0.5809842331581462,0.571503070095851,0.5904059631689378,0.8643096034400383,0.8438127090301003,10465,0.4190157668418538,0.07004300047778309,0.7673874390731692,0.16365279138260203,0.9678929765886287,0.8371715241280459,0.6690874343048256,,0.9010989010989011,snv,vaf_bin+lc,0.1,union,shared4,>=20%,False
,2213,4,270,0.12200632625395391,0.10902118943808128,0.13630147748371318,0.2571170356981473,0.4457749661093538,2213,0.8779936737460461,0.596023497514686,0.3337615186658229,0.0620212107919478,0.859466787166742,0.1947582467239042,0.33890646181653866,,0.38996836873023044,snv,vaf_bin+lc,0.1,union,shared4,>=20%,True
all,9902,4,926,0.09351646132094527,0.08793834117530949,0.09940984792458299,0.2907493435669562,0.4716976368410422,9902,0.9064835386790547,0.49747525752373256,0.3212571790488167,0.019783956319326796,0.3615431226014946,0.4227428802262169,0.5784689961623914,,0.5240355483740659,indel,all,0.1,union,shared4,,
,1112,4,0,0.0,0.0,0.003442656472680331,0.008992805755395683,0.29114208633093525,1112,1.0,0.8444244604316546,0.035643528628193304,-0.270555753524355,0.0017985611510791368,0.22931654676258992,0.9217625899280576,,0.011690647482014389,indel,vaf_bin,0.1,union,shared4,<5%,
,2114,4,73,0.03453169347209082,0.027553874292928528,0.04319809734149794,0.19063386944181646,0.4096499526963103,2114,0.9654683065279092,0.586565752128666,0.21305589162120317,-0.074831046070942,0.09035004730368969,0.4815515610217597,0.7540208136234626,,0.31267738883632923,indel,vaf_bin,0.1,union,shared4,5-10%,
,4578,4,589,0.12865880297072957,0.11927027228680712,0.13867000553434747,0.3888160768894714,0.5342398427260813,4578,0.8713411970292704,0.38051550895587594,0.3838988677188732,0.04730168396734644,0.42988204456094364,0.4746614242027086,0.5220620358235037,,0.7103538663171691,indel,vaf_bin,0.1,union,shared4,10-20%,
,2098,4,264,0.12583412774070543,0.11232253948571533,0.140713414576729,0.32697807435653004,0.4934461391801716,2098,0.8741658722592945,0.47902764537654907,0.35356797902523657,0.06100803722040435,0.6763584366062917,0.35271687321258344,0.3427073403241182,,0.602001906577693,indel,vaf_bin,0.1,union,shared4,>=20%,
,692,4,0,0.0,0.0,0.005520594917130398,0.01300578034682081,0.31286127167630057,692,1.0,0.7615606936416185,0.04987551444457295,-0.2502895942765968,0.0,0.342485549132948,0.8916184971098265,,0.017341040462427744,indel,vaf_bin+lc,0.1,union,shared4,<5%,False
,420,4,0,0.0,0.0,0.009063433368181315,0.002380952380952381,0.25535714285714284,420,1.0,0.9809523809523809,0.012857548654762277,-0.32205657385513486,0.004761904761904762,0.04285714285714286,0.9714285714285714,,0.002380952380952381,indel,vaf_bin+lc,0.1,union,shared4,<5%,True
,1291,4,70,0.054221533694810226,0.0431388778644577,0.06794920773924312,0.28969790859798605,0.48663826491092177,1291,0.9457784663051898,0.39736638264910923,0.27839468214023555,-0.050840820741073864,0.12238574748257165,0.6909372579395817,0.710302091402014,,0.4229279628195198,indel,vaf_bin+lc,0.1,union,shared4,5-10%,False
,823,4,3,0.0036452004860267314,0.0012404549053698288,0.010662018919214127,0.03523693803159174,0.28888213851761846,823,0.9963547995139733,0.8833535844471446,0.07788980533834926,-0.24555205646222078,0.040097205346294046,0.15309842041312272,0.8226002430133658,,0.13973268529769137,indel,vaf_bin+lc,0.1,union,shared4,5-10%,True
,2405,4,530,0.2203742203742204,0.20426149552035017,0.23737880211116064,0.6029106029106029,0.6641372141372142,2405,0.7796257796257796,0.16673596673596675,0.5079746317018843,0.0401526584407066,0.4723492723492724,0.7575883575883576,0.5896049896049896,,0.837006237006237,indel,vaf_bin+lc,0.1,union,shared4,10-20%,False
,2173,4,59,0.027151403589507593,0.021107663574974775,0.03486400966148675,0.15186378278877127,0.39047399907961344,2173,0.9728485964104924,0.6171191900598251,0.18949107886026603,-0.10276931162765947,0.38288080994017487,0.16152784169351128,0.44730786930510813,,0.5701794753796594,indel,vaf_bin+lc,0.1,union,shared4,10-20%,True
,634,4,214,0.33753943217665616,0.30180753464935606,0.3752281971124618,0.6971608832807571,0.7160883280757098,634,0.6624605678233438,0.17034700315457413,0.6011558550306082,0.13108174253548685,0.7996845425867508,0.7681388012618297,0.49842271293375395,,0.7981072555205048,indel,vaf_bin+lc,0.1,union,shared4,>=20%,False
,1464,4,50,0.03415300546448088,0.026001205660412592,0.04474312316112331,0.16666666666666666,0.39702868852459017,1464,0.9658469945355191,0.6127049180327869,0.2038499864064429,-0.08542525039359539,0.6229508196721312,0.17281420765027322,0.27527322404371585,,0.5170765027322405,indel,vaf_bin+lc,0.1,union,shared4,>=20%,True
all,52792,5,1405,0.0266138808910441,0.025274973778609235,0.028021675750414993,0.31292620093953627,0.39428322473101984,52792,0.9733861191089559,0.6045423549022579,0.3536540928165165,0.11825787648191836,0.560293226246401,0.2947984543112593,0.44919684800727383,0.3539930292468556,0.31313456584330956,snv,all,0.1,union_hc,native,,
,12871,5,0,0.0,0.0,0.00029836940773063267,0.282340144510916,0.3884546655271541,12871,1.0,0.4977080257944216,0.21734318500913824,0.013018153615665815,0.6739181104809261,0.3232072100069925,0.6755496853391345,0.0,0.2695983218087173,snv,vaf_bin,0.1,union_hc,native,<5%,
,18012,5,1,5.5518543193426606e-05,9.80045335461296e-06,0.0003144396790891649,0.5323673106817677,0.5101821008216745,18012,0.9999444814568066,0.395236508994004,0.3811745808905212,0.12326510940276277,0.9212747057517211,0.4624139462580502,0.6340217632689318,0.00016655562958027982,0.5330335332000888,snv,vaf_bin,0.1,union_hc,native,5-10%,
,11929,5,1314,0.11015173107553022,0.10465850229956429,0.11589596227645259,0.26708022466258696,0.3804845334898147,11929,0.8898482689244698,0.7170760331964121,0.5115134552842141,0.22773449897373219,0.34613127672059685,0.24796713890518904,0.29088775253583704,0.7395422918937045,0.2778942073937463,snv,vaf_bin,0.1,union_hc,native,10-20%,
,9980,5,90,0.009018036072144289,0.007343017236114272,0.011070882822191517,0.011122244488977955,0.2091182364729459,9980,0.9909819639278558,0.9855711422845691,0.3367871008279543,-0.20043361464134773,0.018236472945891785,0.011623246492985972,0.012925851703406814,0.9882765531062124,0.014529058116232466,snv,vaf_bin,0.1,union_hc,native,>=20%,
,11067,5,0,0.0,0.0,0.00034698887478272413,0.31670732809252733,0.4109876208547935,11067,1.0,0.4407698563296286,0.23380660090635388,0.016746112407111505,0.6530224993223096,0.36550103912532755,0.7353392970091263,0.0,0.3010752688172043,snv,vaf_bin+lc,0.1,union_hc,native,<5%,False
,1804,5,0,0.0,0.0,0.0021248870037530927,0.07150776053215077,0.2502217294900222,1804,1.0,0.8470066518847007,0.0886313307102027,-0.13340257208896408,0.8021064301552107,0.06374722838137473,0.30875831485587585,0.0,0.07649667405764966,snv,vaf_bin+lc,0.1,union_hc,native,<5%,True
,13731,5,1,7.28279076542131e-05,1.285602966691297e-05,0.000412446209038046,0.6665210108513583,0.5871677226713277,13731,0.9999271720923458,0.25730099774233484,0.43030967441028106,0.08581219996359467,0.9386789017551526,0.5859733449857986,0.7514383511761707,0.0001456558153084262,0.659602359624208,snv,vaf_bin+lc,0.1,union_hc,native,5-10%,False
,4281,5,0,0.0,0.0,0.00089652297701381,0.10207895351553375,0.26325624854006074,4281,1.0,0.8376547535622518,0.1317222661097092,-0.08814752776575921,0.8654519971969166,0.06610604998832048,0.2574164914739547,0.000233590282644242,0.12707311375846764,snv,vaf_bin+lc,0.1,union_hc,native,5-10%,True
,4215,5,1244,0.2951364175563464,0.2815586182865978,0.30908729319006767,0.7053380782918149,0.6756346381969157,4215,0.7048635824436537,0.2702253855278766,0.658523139926372,0.3193881536509697,0.7864768683274022,0.66429418742586,0.7217081850533807,0.49869513641755636,0.7069988137603797,snv,vaf_bin+lc,0.1,union_hc,native,10-20%,False
,7714,5,70,0.009074410163339383,0.0071891153809381814,0.011448409060082593,0.027612133782732695,0.21921182266009853,7714,0.9909255898366606,0.9612393051594503,0.18176469349143748,-0.16851097012015717,0.10552242675654654,0.020482240082966036,0.05548353642727508,0.8711433756805808,0.043427534353124186,snv,vaf_bin+lc,0.1,union_hc,native,10-20%,True
,1753,5,83,0.047347404449515115,0.0383568668279818,0.0583174562692786,0.05533371363377068,0.2439247005134056,1753,0.9526525955504849,0.9383913291500285,0.4828610474490552,-0.03650566756203167,0.06731317741015402,0.05818596691386195,0.05419281232173417,0.9817455790074159,0.05818596691386195,snv,vaf_bin+lc,0.1,union_hc,native,>=20%,False
,8227,5,7,0.0008508569344840161,0.0004122218835887901,0.0017554129700231794,0.0017017138689680322,0.201701713868968,8227,0.9991491430655159,0.9956241643369393,0.10093347359865727,-0.2427755358695538,0.007779263400996718,0.0017017138689680322,0.0041327336817795065,0.9896681657955513,0.00522669259754467,snv,vaf_bin+lc,0.1,union_hc,native,>=20%,True
all,2382,4,66,0.027707808564231738,0.021838416914220487,0.03509808166093618,0.10201511335012595,0.3393157010915197,2382,0.9722921914357683,0.7724601175482787,0.1620933749997627,-0.13093414394399286,0.1297229219143577,0.28001679261125106,0.8224181360201511,,0.12510495382031905,indel,all,0.1,union_hc,native,,
,1013,4,0,0.0,0.0,0.0037778345752634323,0.009871668311944718,0.28775913129318853,1013,1.0,0.8588351431391905,0.033737556064750596,-0.2731702543023301,0.0,0.2102665350444225,0.9299111549851925,,0.01085883514313919,indel,vaf_bin,0.1,union_hc,native,<5%,
,937,4,39,0.0416221985058698,0.030595195438564572,0.05639231776400943,0.18996798292422626,0.39167556029882605,937,0.9583778014941302,0.6648879402347919,0.22457635773375395,-0.05634032856892477,0.1248665955176094,0.3852721451440768,0.8388473852721452,,0.21771611526147278,indel,vaf_bin,0.1,union_hc,native,5-10%,
,320,4,27,0.084375,0.05863391629830028,0.11997650323022596,0.16875,0.375,320,0.915625,0.753125,0.25737730204592346,-0.004444444444444666,0.409375,0.259375,0.609375,,0.221875,indel,vaf_bin,0.1,union_hc,native,10-20%,
,112,4,0,0.0,3.469446951953614e-18,0.033161347066943875,0.008928571428571428,0.265625,112,1.0,0.9464285714285714,0.02853089264379587,-0.3006734608737111,0.5446428571428571,0.08928571428571429,0.32142857142857145,,0.10714285714285714,indel,vaf_bin,0.1,union_hc,native,>=20%,
,618,4,0,0.0,4.336808689942018e-19,0.006177553404012898,0.014563106796116505,0.3086569579288026,618,1.0,0.7799352750809061,0.04759934039384622,-0.2518292257396086,0.0,0.31715210355987056,0.901294498381877,,0.016181229773462782,indel,vaf_bin+lc,0.1,union_hc,native,<5%,False
,395,4,0,0.0,0.0,0.009631543400860735,0.002531645569620253,0.25506329113924053,395,1.0,0.9822784810126582,0.01319040849941818,-0.32240987833390616,0.0,0.043037974683544304,0.9746835443037974,,0.002531645569620253,indel,vaf_bin+lc,0.1,union_hc,native,<5%,True
,438,4,36,0.0821917808219178,0.05995822188901449,0.11169035772395415,0.365296803652968,0.5205479452054794,438,0.9178082191780822,0.365296803652968,0.33377310832069096,-0.00931495405179609,0.21232876712328766,0.6689497716894978,0.7968036529680366,,0.4041095890410959,indel,vaf_bin+lc,0.1,union_hc,native,5-10%,False
,499,4,3,0.006012024048096192,0.002046693786263109,0.01752499953388424,0.036072144288577156,0.2785571142284569,499,0.9939879759519038,0.9278557114228457,0.088263229237371,-0.25148880895283793,0.04809619238476954,0.13627254509018036,0.875751503006012,,0.05410821643286573,indel,vaf_bin+lc,0.1,union_hc,native,5-10%,True
,90,4,24,0.26666666666666666,0.18623818738233572,0.36619843788101675,0.5,0.5888888888888889,90,0.7333333333333333,0.4111111111111111,0.525068271605874,0.21213666496685346,0.5888888888888889,0.6222222222222222,0.5888888888888889,,0.5555555555555556,indel,vaf_bin+lc,0.1,union_hc,native,10-20%,False
,230,4,3,0.013043478260869565,0.00444569510489895,0.0376403356200479,0.0391304347826087,0.29130434782608694,230,0.9869565217391304,0.8869565217391304,0.09257304172169713,-0.2250099197265212,0.3391304347826087,0.11739130434782609,0.6173913043478261,,0.09130434782608696,indel,vaf_bin+lc,0.1,union_hc,native,10-20%,True
,5,4,0,0.0,0.0,0.43448246478317476,0.2,0.35,5,1.0,0.8,0.18055555555555555,-0.098901098901099,0.4,0.6,0.2,,0.2,indel,vaf_bin+lc,0.1,union_hc,native,>=20%,False
,107,4,0,0.0,0.0,0.03465723801874867,0.0,0.2616822429906542,107,1.0,0.9532710280373832,0.01721132897603486,-0.3141199517781792,0.5514018691588785,0.06542056074766354,0.32710280373831774,,0.102803738317757,indel,vaf_bin+lc,0.1,union_hc,native,>=20%,True
all,35729,4,12330,0.3450978196982843,0.340185276096008,0.35004366881574334,0.46169778051442806,0.5974628453077332,35729,0.6549021803017157,0.4169442189817795,0.5621675115166096,0.2771809003840094,0.8278709171821209,0.435584539169862,0.6637185479582413,,0.46267737692070865,snv,all,0.1,union_hc,shared4,,
,12871,4,2029,0.15764120891927588,0.15144803902764642,0.16403867759035762,0.282340144510916,0.4855683319089426,12871,0.8423587910807241,0.4977080257944216,0.36223864168189707,0.08356045373902274,0.6739181104809261,0.3232072100069925,0.6755496853391345,,0.2695983218087173,snv,vaf_bin,0.1,union_hc,shared4,<5%,
,18012,4,7452,0.41372418387741505,0.4065509279188971,0.4209342324548751,0.5323117921385743,0.6376859871196979,18012,0.586275816122585,0.39529202753719744,0.6351897376533165,0.33950713173505104,0.9212747057517211,0.4624139462580502,0.6340217632689318,,0.5330335332000888,snv,vaf_bin,0.1,union_hc,shared4,5-10%,
,4591,4,2759,0.6009583968634284,0.5867143642070302,0.6150336195499376,0.6891744717926378,0.755390982356785,4591,0.39904160313657155,0.26856893922892616,0.7648256010452107,0.4410416245138948,0.8993683293400131,0.6443040731866696,0.755826617294707,,0.7220649096057504,snv,vaf_bin,0.1,union_hc,shared4,10-20%,
,255,4,90,0.35294117647058826,0.29686518804921946,0.41338215663154765,0.43137254901960786,0.5607843137254902,255,0.6470588235294118,0.5411764705882353,0.5537479734117188,0.3339473026973026,0.7137254901960784,0.4549019607843137,0.5058823529411764,,0.5686274509803921,snv,vaf_bin,0.1,union_hc,shared4,>=20%,
,11067,4,1981,0.17900063251106893,0.17197018926137136,0.18625384217942836,0.31670732809252733,0.5137345260684919,11067,0.8209993674889311,0.4407698563296286,0.38967766817725646,0.09747869759658026,0.6530224993223096,0.36550103912532755,0.7353392970091263,,0.3010752688172043,snv,vaf_bin+lc,0.1,union_hc,shared4,<5%,False
,1804,4,48,0.026607538802660754,0.020127088577576672,0.035099800004690665,0.07150776053215077,0.31277716186252774,1804,0.9733924611973392,0.8470066518847007,0.1477188845170045,-0.16371883471940013,0.8021064301552107,0.06374722838137473,0.30875831485587585,,0.07649667405764966,snv,vaf_bin+lc,0.1,union_hc,shared4,<5%,True
,13731,4,7230,0.5265457723399607,0.5181882127341185,0.534888482922374,0.6665210108513583,0.7339232393853324,13731,0.4734542276600393,0.25737382564998906,0.7170984431680161,0.3614005213529723,0.9386789017551526,0.5859733449857986,0.7514383511761707,,0.659602359624208,snv,vaf_bin+lc,0.1,union_hc,shared4,5-10%,False
,4281,4,222,0.05185704274702172,0.04560738008923929,0.058910246321132585,0.10184536323288951,0.32901191310441485,4281,0.9481429572529783,0.8376547535622518,0.21934088575794908,-0.09654840235509077,0.8654519971969166,0.06610604998832048,0.2574164914739547,,0.12707311375846764,snv,vaf_bin+lc,0.1,union_hc,shared4,5-10%,True
,3481,4,2625,0.7540936512496409,0.7395135097912166,0.7681136006250625,0.849755817293881,0.8716604424016088,3481,0.2459063487503591,0.11720769893708705,0.8637695087678708,0.4258471457881895,0.9523125538638322,0.8043665613329503,0.8738868141338696,,0.8560758402757829,snv,vaf_bin+lc,0.1,union_hc,shared4,10-20%,False
,1110,4,134,0.12072072072072072,0.10285079426879117,0.14120679280335163,0.18558558558558558,0.39076576576576577,1110,0.8792792792792793,0.7432432432432432,0.2939026920243628,0.05173789598725769,0.7333333333333333,0.14234234234234233,0.3855855855855856,,0.30180180180180183,snv,vaf_bin+lc,0.1,union_hc,shared4,10-20%,True
,137,4,83,0.6058394160583942,0.5221964449261809,0.6837088349738238,0.708029197080292,0.7609489051094891,137,0.39416058394160586,0.27007299270072993,0.7679602399883771,0.44825818734325507,0.8613138686131386,0.7445255474452555,0.6934306569343066,,0.7445255474452555,snv,vaf_bin+lc,0.1,union_hc,shared4,>=20%,False
,118,4,7,0.059322033898305086,0.02902976488109972,0.11740199154550544,0.11016949152542373,0.3283898305084746,118,0.940677966101695,0.8559322033898306,0.1668546223303222,-0.07909501034564644,0.5423728813559322,0.11864406779661017,0.288135593220339,,0.3644067796610169,snv,vaf_bin+lc,0.1,union_hc,shared4,>=20%,True
all,2382,4,66,0.027707808564231738,0.021838416914220487,0.03509808166093618,0.10201511335012595,0.3393157010915197,2382,0.9722921914357683,0.7724601175482787,0.1620933749997627,-0.13093414394399286,0.1297229219143577,0.28001679261125106,0.8224181360201511,,0.12510495382031905,indel,all,0.1,union_hc,shared4,,
,1013,4,0,0.0,0.0,0.0037778345752634323,0.009871668311944718,0.28775913129318853,1013,1.0,0.8588351431391905,0.033737556064750596,-0.2731702543023301,0.0,0.2102665350444225,0.9299111549851925,,0.01085883514313919,indel,vaf_bin,0.1,union_hc,shared4,<5%,
,937,4,39,0.0416221985058698,0.030595195438564572,0.05639231776400943,0.18996798292422626,0.39167556029882605,937,0.9583778014941302,0.6648879402347919,0.22457635773375395,-0.05634032856892477,0.1248665955176094,0.3852721451440768,0.8388473852721452,,0.21771611526147278,indel,vaf_bin,0.1,union_hc,shared4,5-10%,
,320,4,27,0.084375,0.05863391629830028,0.11997650323022596,0.16875,0.375,320,0.915625,0.753125,0.25737730204592346,-0.004444444444444666,0.409375,0.259375,0.609375,,0.221875,indel,vaf_bin,0.1,union_hc,shared4,10-20%,
,112,4,0,0.0,3.469446951953614e-18,0.033161347066943875,0.008928571428571428,0.265625,112,1.0,0.9464285714285714,0.02853089264379587,-0.3006734608737111,0.5446428571428571,0.08928571428571429,0.32142857142857145,,0.10714285714285714,indel,vaf_bin,0.1,union_hc,shared4,>=20%,
,618,4,0,0.0,4.336808689942018e-19,0.006177553404012898,0.014563106796116505,0.3086569579288026,618,1.0,0.7799352750809061,0.04759934039384622,-0.2518292257396086,0.0,0.31715210355987056,0.901294498381877,,0.016181229773462782,indel,vaf_bin+lc,0.1,union_hc,shared4,<5%,False
,395,4,0,0.0,0.0,0.009631543400860735,0.002531645569620253,0.25506329113924053,395,1.0,0.9822784810126582,0.01319040849941818,-0.32240987833390616,0.0,0.043037974683544304,0.9746835443037974,,0.002531645569620253,indel,vaf_bin+lc,0.1,union_hc,shared4,<5%,True
,438,4,36,0.0821917808219178,0.05995822188901449,0.11169035772395415,0.365296803652968,0.5205479452054794,438,0.9178082191780822,0.365296803652968,0.33377310832069096,-0.00931495405179609,0.21232876712328766,0.6689497716894978,0.7968036529680366,,0.4041095890410959,indel,vaf_bin+lc,0.1,union_hc,shared4,5-10%,False
,499,4,3,0.006012024048096192,0.002046693786263109,0.01752499953388424,0.036072144288577156,0.2785571142284569,499,0.9939879759519038,0.9278557114228457,0.088263229237371,-0.25148880895283793,0.04809619238476954,0.13627254509018036,0.875751503006012,,0.05410821643286573,indel,vaf_bin+lc,0.1,union_hc,shared4,5-10%,True
,90,4,24,0.26666666666666666,0.18623818738233572,0.36619843788101675,0.5,0.5888888888888889,90,0.7333333333333333,0.4111111111111111,0.525068271605874,0.21213666496685346,0.5888888888888889,0.6222222222222222,0.5888888888888889,,0.5555555555555556,indel,vaf_bin+lc,0.1,union_hc,shared4,10-20%,False
,230,4,3,0.013043478260869565,0.00444569510489895,0.0376403356200479,0.0391304347826087,0.29130434782608694,230,0.9869565217391304,0.8869565217391304,0.09257304172169713,-0.2250099197265212,0.3391304347826087,0.11739130434782609,0.6173913043478261,,0.09130434782608696,indel,vaf_bin+lc,0.1,union_hc,shared4,10-20%,True
,5,4,0,0.0,0.0,0.43448246478317476,0.2,0.35,5,1.0,0.8,0.18055555555555555,-0.098901098901099,0.4,0.6,0.2,,0.2,indel,vaf_bin+lc,0.1,union_hc,shared4,>=20%,False
,107,4,0,0.0,0.0,0.03465723801874867,0.0,0.2616822429906542,107,1.0,0.9532710280373832,0.01721132897603486,-0.3141199517781792,0.5514018691588785,0.06542056074766354,0.32710280373831774,,0.102803738317757,indel,vaf_bin+lc,0.1,union_hc,shared4,>=20%,True
all,39446,5,93,0.0023576535009886936,0.0019250865766846361,0.00288713704197954,0.1707650965877402,0.15828220858895706,10466,0.9911140836995987,0.02104142371850124,0.38051876995249384,0.5034583051528727,0.23226689651675708,0.15061096182122397,0.25437306697764034,0.0032702935658875426,0.1508898240632764,snv,all,0.05,truth,native,,
,39291,5,92,0.0023415031432134584,0.0019098043061098915,0.0028705040460066038,0.1696317222773663,0.15733374055127128,10373,0.991130820399113,0.021098979410043014,0.3799328024004886,0.5033588959022551,0.23086711969662263,0.14960168995444248,0.25303504619378486,0.003257743503601334,0.1499071034079051,snv,vaf_bin,0.05,truth,native,<5%,
,155,5,1,0.0064516129032258064,0.0011397773831429876,0.03563562662072084,0.45806451612903226,0.39870967741935487,93,0.989247311827957,0.0064516129032258064,0.442985963893186,0.39719710543494857,0.5870967741935483,0.4064516129032258,0.5935483870967742,0.0064516129032258064,0.4,snv,vaf_bin,0.05,truth,native,5-10%,
,36905,5,82,0.0022219211488958136,0.0017905868338377224,0.002756872587449054,0.172632434629454,0.1590841349410649,9784,0.991618969746525,0.020566318926974664,0.38410206208108894,0.5070707720008014,0.23205527706272863,0.15407126405636093,0.2545996477442081,0.0028722395339384906,0.15182224630808833,snv,vaf_bin+lc,0.05,truth,native,<5%,False
,2386,5,10,0.004191114836546521,0.0022781444620792266,0.007698023091922069,0.12321877619446772,0.13025984911986588,589,0.9830220713073005,0.02933780385582565,0.30788746976494247,0.4321444820191929,0.21248952221290862,0.08046940486169321,0.22883487007544007,0.009220452640402346,0.12028499580888516,snv,vaf_bin+lc,0.05,truth,native,<5%,True
,153,5,1,0.006535947712418301,0.0011546884951885508,0.03608966554625311,0.45751633986928103,0.39607843137254906,91,0.989010989010989,0.006535947712418301,0.44416364258488983,0.4016008743731517,0.5816993464052288,0.40522875816993464,0.5882352941176471,0.006535947712418301,0.39869281045751637,snv,vaf_bin+lc,0.05,truth,native,5-10%,False
,2,5,0,0.0,0.0,0.6576197724933469,0.5,0.6,2,1.0,0.0,0.4,-0.041666666666666706,1.0,0.5,1.0,0.0,0.5,snv,vaf_bin+lc,0.05,truth,native,5-10%,True
all,1625,4,11,0.00676923076923077,0.003784020630763635,0.012080911269609123,0.03569230769230769,0.07923076923076923,288,0.9618055555555556,0.08,0.2253718410627518,0.3455591513843944,0.009230769230769232,0.11323076923076923,0.15261538461538462,,0.041846153846153845,indel,all,0.05,truth,native,,
,1625,4,11,0.00676923076923077,0.003784020630763635,0.012080911269609123,0.03569230769230769,0.07923076923076923,288,0.9618055555555556,0.08,0.2253718410627518,0.3455591513843944,0.009230769230769232,0.11323076923076923,0.15261538461538462,,0.041846153846153845,indel,vaf_bin,0.05,truth,native,<5%,
,1242,4,8,0.00644122383252818,0.00326742481843385,0.012658725880930359,0.04106280193236715,0.09400161030595813,262,0.9694656488549618,0.09339774557165861,0.21508908904589755,0.3248266980404539,0.00966183574879227,0.13526570048309178,0.18276972624798712,,0.04830917874396135,indel,vaf_bin+lc,0.05,truth,native,<5%,False
,383,4,3,0.007832898172323759,0.0026673965340403352,0.022773151774034796,0.018276762402088774,0.031331592689295036,26,0.8846153846153846,0.03655352480417755,0.3244359806859807,0.46948936807427205,0.007832898172323759,0.04177545691906005,0.05483028720626632,,0.020887728459530026,indel,vaf_bin+lc,0.05,truth,native,<5%,True
all,39446,4,4258,0.10794503878720275,0.10492085462380721,0.11104557626068803,0.17061298991025706,0.19703518734472444,10466,0.593158799923562,0.0210667748314151,0.6234753729656686,0.7125254942150276,0.23226689651675708,0.15061096182122397,0.25437306697764034,,0.1508898240632764,snv,all,0.05,truth,shared4,,
,39291,4,4206,0.10704741543865007,0.10402867935020936,0.11014298151881675,0.169479015550635,0.19585273981318876,10373,0.5945242456377133,0.021124430531164896,0.622480589186316,0.7120151188879064,0.23086711969662263,0.14960168995444248,0.25303504619378486,,0.1499071034079051,snv,vaf_bin,0.05,truth,shared4,<5%,
